,id,name,lat,lng
155,535dd1de498e976f900a2cdf,ps bank - roosevelt avenue,14.65652847290039,121.01937103271484
156,5125bac3e4b077675a00cf0c,philippine business bank,14.654781460977137,121.0187634639908
157,4ca589e58a65bfb796b62b22,bpi family bank,14.653930278580663,121.01853021349729
158,50457645fe70794038e9e21b,china bank,14.651883704234482,121.01803064346313
159,4c020b7dcbeec928f8465afe,bpi family bank,14.665977551565147,121.0219329962223
160,4d916a51cbc1224b943d19d5,bank of the philippine islands,14.657125511151317,121.02094888687132
161,5636dc71498ef882f6c98fb6,security bank,14.65397727486452,121.02017464408861
162,4ee9901a4901326b60de6071,bank of commerce - roosevelt branch,14.650081822979224,121.01717306666524
163,580d70b438fa07cca737a028,china bank damar,14.645319,121.001839
164,580d722038fa4b2cee5f0ac1,china bank damar village,14.645282,121.001853
165,502b1c5ee4b0190fdc37b893,union bank,14.665662495134981,121.00041102275947
166,50b1c2b2e4b0848ab7d71ec5,east west bank,14.653667930536855,121.02141781289795
167,4db7bfeb815445bd47c52479,bank of the philippine islands,14.657381962494938,120.99688716264761
169,4e1d04d2c65b6cd0da976beb,"bpi family bank, shorthorn",14.665788604748533,121.02174201244695
170,4e03f3e818381783e72fc0e6,rcbc savings bank - caloocan branch,14.654561175485425,120.96995009877647
171,4f87abede4b057e27ee695d3,eastwest bank,14.648969322701832,120.98309770168757
172,4d991fc2b188721eca9a3837,philtrust bank,14.646556589906647,120.98352342283637
173,4d6af7de9f4b6dcb7bd36a28,security bank,14.645138831334059,120.98363420966363
174,4ca6be8fb7106dcb8e8261a5,philippine business bank,14.648427705883822,120.98375393843318
175,4de59e7b81dc72b6d6e763bf,asia united bank north bay virgo drive branch,14.63844127001773,120.95955848693848
176,50bec5d1e4b0a70add99d8e7,bank of the philippine islands,14.657175268839996,120.9807562086595
177,513e7fc5e4b0a16a17f79de2,citysavings bank,14.656186,120.98391
178,4e1aa49fae6092c27666a992,bank of the philippine islands (bpi),14.657195128500854,120.98553885607635
179,50dd4f41e4b070babdba4a83,philippine veterans bank (pvb),14.629460760604006,120.97408998824204
180,5ac308ad6661167195ad786b,"security bank aston building, a mabini caloocan city",14.649029,120.973171
181,5056b6c4e4b0feb29b0b5e26,planters bank - a. mabini caloocan,14.650094379002816,120.97240937068881
182,4fcad561121d8d2a4afa4393,metro bank (c3 - a. mabini branch),14.642323571174778,120.97567319869995
183,4ef1b28929c2e7e6d1956dbd,bank of commerce,14.643379785572593,120.97512635746969
184,56c553a6cd106291319149ea,security bank maypajo,14.641716,120.975139
185,51300ce7e4b02d07ce8114f8,eastwest bank 8th avenue,14.647286,120.978042
186,51a4a11f498ea897360dcb33,ps bank - a. mabini,14.639033110016483,120.97323847825582
187,4fa477c0e4b01208f9fa5db8,philippine business bank head office (annex),14.641939033506308,120.97803934790797
188,50f8a18fe4b045bb82007576,bank of the philippine islands,14.639603059426792,120.97567534947561
189,4e6442e11495676d568795b3,bank of the philippine islands,14.64160026937295,120.97874517737516
190,4d0ebc2d62a5548189229c49,security bank,14.643950956835543,120.98048172445972
191,5021f4b7e4b08518d7342eaf,premiere bank - a. mabini,14.657241835731583,120.97132816109975
192,526b0e6b11d24f4dcd4f7a9e,"bank of makati.,inc - caloocan",14.648384039432866,120.98154044580816
193,4fcc2e20e4b07c4ac01de6b9,"philtrust bank samson rd, monumento",14.657692299420624,120.97311523289466
194,4f7fc5e5e4b0ac16a12339b1,robinsons bank malabon citisquare,14.646611094864772,120.95949559543368
195,4f05f1c60aafa1fe51a3ac53,bpi family savings bank,14.65495430160795,120.9616304572877
196,522d55c411d2de1100cf6232,bank of the philippine islands,14.648358919462606,120.95843133384078
197,4f66e92de4b0ea77cfabc9d5,asia united bank samson road,14.657574587294645,120.97680693740898
198,4db8c91b4df0ded98bc54ad4,bank of the philippine islands,14.647391085144143,120.98338338314974
199,537fe477498e7bf4143b99ae,asia united bank,14.647533,120.983456
202,511b5d4ee4b04b02d8fac0a6,china bank savings,14.651187395958337,120.98383150957777
203,5019e275e4b023c91d90bf87,philtrust bank samson road,14.657195,120.982461
204,4b49593bf964a5200b6e26e3,bank of the philippine islands (bpi),14.633973,121.0739768
205,4cf4a3c2899c6ea8d4d601c2,bpi family savings bank (bfsb),14.640283483938928,121.07444774431039
206,4c6a16d3f6b0ef3bf3607784,hsbc savings bank,14.637161097274475,121.0742179855553
207,4e9f84d3e5fa13c70e286ea6,rcbc savings bank,14.639938182646663,121.0745865589222
208,4f225683e4b02a95fc350ee0,security bank,14.63999242102514,121.07443654961327
209,552b233b498ea7c14eb6711c,eastwest bank,14.635109,121.069504
210,51a40540498ec0258b2281c9,robinsons bank,14.641553,121.074512
211,4e16b034483b3ee57ce00134,philippine national bank (pnb),14.643155449416527,121.07453170480159
212,5191e42b498e27c7471fb1fc,eastwest bank,14.632375,121.080087
213,4f668f8fe4b0e30d2296b190,rcbc savings bank,14.632404108420229,121.08337521075504
214,55274524498e6e675eebcbbe,eastwest bank,14.628716,121.067366
215,4dc35d83ae608779d107aee1,bpi family savings bank (bfsb),14.628252006387392,121.06656565472886
216,5278beca11d21a070775c825,the real bank,14.62853672730758,121.06305870551672
217,535f2491498e525f6b26a560,city savings bank,14.626710339865218,121.08363267015478
218,50f8d408e4b052edb1d68ab6,land bank of the philippines,14.622770076563144,121.07361373395814
219,4e6061f1d22d509a38b9f5cc,land bank of the philippines atm,14.622392,121.071849
220,4ce083617e2e236a5eaa8b1b,bpi family savings bank (bfsb),14.63388155451697,121.05914622545244
221,53ad108a498ebebb7bdb5678,security bank,14.6345796585083,121.05896759033203
222,4e5db94762e12101203510f3,east west bank,14.634155406362417,121.05892338069037
223,5805891038fa9b76418da4c3,bank of the philippine islands (bpi),14.651616566230977,121.07536609492811
224,5c18857cecb3ed00253c87a8,aub (asia united bank),14.634269,121.058153
225,4fa37c4de4b0fd4c3d898a87,sterling bank of asia,14.637514696567083,121.05736896805429
226,56b98937498eb9f70552aa82,rcbc commercial bank,14.636365,121.073199
227,4f5ef541e4b0f5c1d0e13d45,ps bank katipunan,14.63587256039676,121.07658591901411
228,50e502e3e4b067b0307bd1ae,unionbank,14.633289337158203,121.07950592041016
229,4f0f9e73e4b07e9ec89959cb,bank of the philippine islands (bpi),14.639124385414684,121.07446842722253
230,4fff905be4b090a9fbb2dafc,unionbank,14.643005120790585,121.07450931535227
231,4ffe67a8e4b097513c7f0870,security bank,14.640088618993168,121.0745037179893
